# Simulation 1 (Up to date)
# 1591 data points written for 57 variables.
# Simulation warnings:
#   Listeners modified the flight simulation
#   Body calculations may not be entirely accurate at supersonic speeds.
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (G),Total velocity (ft/s),Total acceleration (G),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (G),Latitude (°),Longitude (°),Gravitational acceleration (G),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (G),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s),Corrective moment coefficient (),Damping moment coefficient (​),damping ratio ()
1.729,2711.359,1898.109,-21.169,1898.42,21.169,47.466,0.011,47.466,0.014,34.347,0.048,28.61,-80.6,0.998,0.065,-5.958e-5,-0.005,5.096e-4,581.218,269.4,0.029,1.873e-4,25.137,19.59,3.522,1.741,2.618e7,0,114.937,0.545,0.545,0.275,0.127,0.144,0.014,0.048,2.154e-4,0,0,0,0,-1.26e-6,0.008,1.575,12.57,88.734,-0.011,6.97,1.703,790.561,1090.325,0.031,0.101,6.522e4,1.964,1.091e-6
1.747,2744.972,1886.072,-20.961,1886.38,20.968,48.074,0.012,48.074,0.014,34.074,0.547,28.61,-80.6,0.998,0.014,-5.905e-5,0.005,2.946e-4,581.218,269.4,0.029,1.873e-4,25.172,19.59,3.545,1.73,2.599e7,0,113.824,0.547,0.547,0.276,0.127,0.144,0.003,0.01,-4.479e-4,0,0,0,0,1.058e-6,0.008,1.575,12.57,88.77,0.059,6.975,1.637,789.575,1090.193,0.018,0.102,6.532e4,1.968,1.081e-6
1.767,2782.472,1872.684,-20.751,1872.988,20.752,48.75,0.012,48.75,0.014,33.751,0.242,28.61,-80.6,0.998,0.027,-5.929e-5,-0.001,5.738e-4,581.218,269.4,0.029,1.873e-4,25.197,19.59,3.56,1.718,2.578e7,0,112.59,0.55,0.55,0.277,0.127,0.145,0.006,0.02,-6.173e-5,0,0,0,0,-7.22e-8,0.007,1.575,12.57,88.748,-4.593e-4,7.093,1.563,788.474,1090.045,0.02,0.102,6.544e4,1.973,1.068e-6
1.797,2838.224,1852.86,-20.418,1853.16,20.438,49.755,0.012,49.755,0.014,33.328,0.889,28.61,-80.6,0.998,0.063,-6.07e-5,-0.008,0.002,581.218,269.4,0.029,1.873e-4,25.228,19.59,3.58,1.701,2.547e7,0,110.772,0.553,0.553,0.279,0.127,0.147,0.014,0.048,-6.962e-5,0,0,0,0,-3.489e-6,0.007,1.575,12.57,88.766,-0.07,7.302,1.452,786.839,1089.826,0.03,0.102,6.56e4,1.975,1.05e-6
1.812,2866.473,1842.852,-20.269,1843.15,20.272,50.263,0.012,50.263,0.014,33.107,0.325,28.61,-80.6,0.998,0.015,-5.919e-5,-0.002,1.912e-4,581.218,269.4,0.029,1.873e-4,25.262,19.59,3.601,1.692,2.532e7,0,109.855,0.555,0.555,0.28,0.127,0.148,0.003,0.011,-4.722e-4,0,0,0,0,-1.354e-7,0.007,1.575,12.57,88.731,-0.037,7.233,1.396,786.01,1089.714,0.015,0.102,6.569e4,1.984,1.04e-6
1.835,2908.267,1828.09,-20.022,1828.385,20.04,51.015,0.013,51.015,0.014,32.848,0.842,28.61,-80.6,0.998,0.059,-6.101e-5,-0.005,0.002,581.218,269.4,0.029,1.873e-4,25.288,19.59,3.618,1.678,2.509e7,0,108.509,0.558,0.558,0.282,0.127,0.149,0.013,0.047,-3.505e-4,0,0,0,0,-1.455e-6,0.007,1.575,12.57,88.757,-0.013,7.061,1.313,784.784,1089.55,0.023,0.103,6.582e4,1.995,1.023e-6
1.869,2970.332,1806.268,-19.697,1806.56,19.698,52.128,0.013,52.128,0.014,32.462,0.183,28.61,-80.6,0.998,0.082,-6.435e-5,0.011,0.003,581.218,269.4,0.029,1.873e-4,25.333,19.59,3.647,1.659,2.475e7,0,106.528,0.562,0.562,0.284,0.127,0.151,0.018,0.067,-4.072e-4,0,0,0,0,6.743e-6,0.007,1.575,12.57,88.748,0.28,7.067,1.19,782.963,1089.305,0.034,0.103,6.6e4,2.095,1.001e-6
1.919,3059.861,1774.802,-20.002,1775.135,23.503,53.714,0.01,53.714,0.01,34.385,12.341,28.61,-80.6,0.998,1.707,-0.002,-0.147,0.063,581.218,269.4,0.029,1.873e-4,25.113,19.59,3.507,1.63,2.427e7,0,104.582,0.568,0.573,0.287,0.128,0.153,0.415,1.458,-3.207e-4,0,0,0,0,-0.001,0.007,1.575,12.57,87.862,5.339,7.154,1.013,780.336,1088.953,0.05,0.103,6.628e4,2.027,9.349e-7
1.921,3064.296,1773.245,-19.269,1773.585,19.48,53.8,0.01,53.8,0.011,34.698,2.861,28.61,-80.6,0.998,0.458,-0.002,0.393,0.163,581.218,269.4,0.029,1.873e-4,25.335,19.59,3.648,1.629,2.424e7,0,103.619,0.569,0.569,0.287,0.128,0.153,0.106,0.379,-4.53e-4,0,0,0,0,0.008,0.007,1.575,12.57,88.223,6.255,7.14,1.004,780.206,1088.935,0.003,0.104,6.629e4,2.012,9.607e-7
1.924,3068.727,1771.701,-19.145,1772.042,19.183,53.887,0.01,53.887,0.011,34.787,1.206,28.61,-80.6,0.998,0.168,-0.002,0.082,0.436,581.218,269.4,0.029,1.873e-4,25.392,19.59,3.684,1.627,2.422e7,0,103.423,0.569,0.569,0.288,0.128,0.154,0.039,0.143,-2.055e-4,0,0,0,0,3.669e-4,0.007,1.575,12.57,88.616,7.231,7.125,0.995,780.076,1088.918,0.003,0.104,6.63e4,2.025,9.656e-7
1.926,3073.154,1770.164,-19.079,1770.503,19.344,53.974,0.011,53.974,0.012,34.651,3.191,28.61,-80.6,0.998,0.393,-0.002,-0.389,0.183,581.218,269.4,0.029,1.873e-4,25.353,19.59,3.659,1.626,2.42e7,0,103.325,0.569,0.569,0.288,0.128,0.154,0.091,0.342,-6.528e-5,0,0,0,0,-0.008,0.007,1.575,12.57,89.011,8.269,7.111,0.987,779.946,1088.9,0.003,0.104,6.632e4,2.043,9.593e-7
1.929,3077.578,1768.63,-19.064,1768.963,19.887,54.06,0.012,54.06,0.013,34.299,5.661,28.61,-80.6,0.998,0.731,-0.002,-0.371,0.097,581.218,269.4,0.029,1.873e-4,25.295,19.59,3.622,1.625,2.417e7,0,103.304,0.57,0.57,0.288,0.128,0.154,0.172,0.631,-1.355e-4,0,0,0,0,-0.007,0.007,1.575,12.57,89.379,9.27,7.096,0.978,779.817,1088.883,0.003,0.105,6.633e4,2.059,9.505e-7
1.931,3081.997,1767.096,-19.084,1767.419,20.619,54.145,0.013,54.145,0.014,33.755,7.806,28.61,-80.6,0.998,1.019,-0.002,-0.303,0.068,581.218,269.4,0.029,1.873e-4,25.247,19.59,3.592,1.623,2.415e7,0,103.319,0.57,0.572,0.288,0.128,0.154,0.243,0.877,3.085e-4,0,0,0,0,-0.005,0.007,1.575,12.57,89.693,9.579,7.082,0.969,779.687,1088.865,0.003,0.105,6.634e4,2.071,9.428e-7
1.934,3086.413,1765.56,-19.113,1765.869,21.295,54.229,0.014,54.229,0.015,33.058,9.39,28.61,-80.6,0.998,1.23,-0.002,-0.21,0.055,581.218,269.4,0.029,1.873e-4,25.214,19.59,3.571,1.622,2.413e7,0,103.32,0.57,0.573,0.288,0.128,0.154,0.296,1.058,-5.717e-5,0,0,0,0,-0.002,0.007,1.575,12.57,89.929,-0.565,7.067,0.96,779.557,1088.848,0.003,0.105,6.636e4,2.078,9.369e-7
1.936,3090.825,1764.022,-19.128,1764.317,21.707,54.31,0.015,54.31,0.016,32.262,10.262,28.61,-80.6,0.998,1.345,-0.002,-0.101,0.05,581.218,269.4,0.029,1.873e-4,25.198,19.59,3.561,1.621,2.41e7,0,103.268,0.57,0.573,0.288,0.128,0.154,0.325,1.159,1.567e-4,0,0,0,0,-5.621e-4,0.007,1.575,12.57,89.915,-142.922,7.053,0.952,779.428,1088.831,0.003,0.106,6.637e4,2.079,9.33e-7
1.939,3095.233,1762.484,-19.113,1762.764,21.735,54.39,0.016,54.39,0.017,31.428,10.349,28.61,-80.6,0.998,1.359,-0.002,0.013,0.048,581.218,269.4,0.029,1.873e-4,25.199,19.59,3.561,1.619,2.408e7,0,103.139,0.571,0.574,0.288,0.128,0.154,0.329,1.172,-3.418e-4,0,0,0,0,8.671e-6,0.007,1.575,12.57,89.857,-137.074,7.039,0.943,779.299,1088.813,0.003,0.106,6.638e4,2.075,9.313e-7
1.941,3099.638,1760.948,-19.066,1761.214,21.373,54.468,0.017,54.468,0.017,30.621,9.66,28.61,-80.6,0.998,1.271,-0.002,0.123,0.051,581.218,269.4,0.029,1.873e-4,25.217,19.59,3.573,1.618,2.405e7,0,102.932,0.571,0.574,0.289,0.128,0.155,0.307,1.097,3.822e-4,0,0,0,0,8.325e-4,0.007,1.575,12.57,89.86,-105.879,7.024,0.934,779.169,1088.796,0.003,0.106,6.64e4,2.066,9.318e-7
1.944,3104.038,1759.417,-18.996,1759.671,20.722,54.543,0.017,54.543,0.018,29.901,8.279,28.61,-80.6,0.998,1.092,-0.002,0.222,0.058,581.218,269.4,0.029,1.873e-4,25.251,19.59,3.595,1.616,2.403e7,0,102.667,0.571,0.573,0.289,0.128,0.155,0.262,0.94,4.061e-4,0,0,0,0,0.003,0.007,1.575,12.57,89.796,-52.646,7.01,0.925,779.04,1088.779,0.003,0.106,6.641e4,2.052,9.343e-7
1.946,3108.435,1757.892,-18.925,1758.136,19.964,54.617,0.017,54.617,0.018,29.319,6.358,28.61,-80.6,0.998,0.837,-0.002,0.299,0.074,581.218,269.4,0.029,1.873e-4,25.299,19.59,3.625,1.615,2.401e7,0,102.382,0.572,0.573,0.289,0.128,0.155,0.199,0.718,-1.681e-4,0,0,0,0,0.005,0.007,1.575,12.57,89.593,-25.631,6.995,0.917,778.911,1088.761,0.003,0.107,6.642e4,2.036,9.384e-7
1.949,3112.828,1756.372,-18.873,1756.61,19.314,54.69,0.017,54.69,0.018,28.91,4.101,28.61,-80.6,0.998,0.531,-0.002,0.345,0.114,581.218,269.4,0.029,1.873e-4,25.357,19.59,3.662,1.614,2.398e7,0,102.117,0.572,0.572,0.289,0.128,0.155,0.125,0.451,-1.591e-4,0,0,0,0,0.007,0.007,1.575,12.57,89.305,-14.754,6.981,0.908,778.782,1088.744,0.003,0.107,6.644e4,2.02,9.437e-7
1.951,3117.217,1754.855,-18.858,1755.089,18.946,54.762,0.017,54.762,0.018,28.696,1.818,28.61,-80.6,0.998,0.222,-0.002,0.284,0.269,581.218,269.4,0.029,1.873e-4,25.418,19.59,3.7,1.612,2.396e7,0,101.909,0.572,0.572,0.289,0.128,0.155,0.052,0.187,3.772e-4,0,0,0,0,0.004,0.007,1.575,12.57,88.973,-9.228,6.968,0.899,778.654,1088.727,0.003,0.108,6.645e4,2.022,9.489e-7
1.954,3121.602,1753.337,-18.886,1753.572,18.937,54.834,0.017,54.834,0.018,28.682,1.383,28.61,-80.6,0.998,0.241,-0.002,-0.305,0.243,581.218,269.4,0.029,1.873e-4,25.417,19.59,3.7,1.611,2.394e7,0,101.776,0.573,0.573,0.289,0.128,0.155,0.056,0.213,1.692e-4,0,0,0,0,-0.005,0.007,1.575,12.57,88.626,-5.871,6.957,0.891,778.525,1088.709,0.003,0.108,6.646e4,2.038,9.472e-7
1.956,3125.983,1751.816,-18.952,1752.053,19.262,54.905,0.016,54.905,0.017,28.862,3.438,28.61,-80.6,0.998,0.54,-0.002,-0.343,0.106,581.218,269.4,0.029,1.873e-4,25.365,19.59,3.667,1.609,2.391e7,0,101.713,0.573,0.573,0.29,0.128,0.155,0.128,0.475,4.428e-5,0,0,0,0,-0.007,0.007,1.575,12.57,88.293,-3.565,6.946,0.882,778.397,1088.692,0.003,0.108,6.648e4,2.053,9.394e-7
1.959,3130.361,1750.288,-19.04,1750.531,19.803,54.978,0.015,54.978,0.016,29.22,5.443,28.61,-80.6,0.998,0.817,-0.002,-0.295,0.069,581.218,269.4,0.029,1.873e-4,25.319,19.59,3.637,1.608,2.389e7,0,101.691,0.573,0.574,0.29,0.128,0.155,0.196,0.716,-2.562e-4,0,0,0,0,-0.005,0.007,1.575,12.57,87.998,-1.843,6.934,0.873,778.268,1088.675,0.003,0.108,6.649e4,2.065,9.321e-7
1.961,3134.735,1748.752,-19.124,1749.005,20.376,55.052,0.015,55.052,0.015,29.726,7.031,28.61,-80.6,0.998,1.034,-0.002,-0.22,0.054,581.218,269.4,0.029,1.873e-4,25.284,19.59,3.615,1.607,2.387e7,0,101.674,0.574,0.575,0.29,0.128,0.156,0.25,0.905,-3.032e-4,0,0,0,0,-0.003,0.007,1.575,12.57,87.764,-0.474,6.923,0.865,778.14,1088.658,0.003,0.109,6.65e4,2.073,9.262e-7
1.964,3139.105,1747.212,-19.179,1747.475,20.797,55.127,0.014,55.127,0.014,30.337,8.043,28.61,-80.6,0.998,1.17,-0.002,-0.128,0.046,581.218,269.4,0.029,1.873e-4,25.264,19.59,3.603,1.605,2.384e7,0,101.626,0.574,0.576,0.29,0.128,0.156,0.284,1.025,4.58e-4,0,0,0,0,-9.119e-4,0.007,1.575,12.57,87.608,0.67,6.912,0.856,778.012,1088.641,0.003,0.109,6.652e4,2.076,9.22e-7
1.966,3143.471,1745.668,-19.186,1745.944,20.941,55.203,0.013,55.203,0.013,31.001,8.39,28.61,-80.6,0.998,1.218,-0.002,-0.028,0.044,581.218,269.4,0.029,1.873e-4,25.259,19.59,3.599,1.604,2.382e7,0,101.522,0.574,0.577,0.29,0.128,0.156,0.297,1.069,-2.322e-4,0,0,0,0,-4.297e-5,0.007,1.575,12.57,87.539,1.666,6.9,0.847,777.883,1088.623,0.003,0.109,6.653e4,2.074,9.196e-7
1.969,3147.833,1744.127,-19.139,1744.414,20.764,55.282,0.012,55.282,0.013,31.664,8.053,28.61,-80.6,0.998,1.175,-0.002,0.073,0.045,581.218,269.4,0.029,1.873e-4,25.269,19.59,3.606,1.603,2.38e7,0,101.355,0.574,0.577,0.29,0.128,0.156,0.286,1.032,4.414e-4,0,0,0,0,2.957e-4,0.007,1.575,12.57,87.562,2.562,6.889,0.839,777.755,1088.606,0.003,0.11,6.654e4,2.068,9.192e-7
1.971,3152.191,1742.591,-19.043,1742.89,20.317,55.362,0.012,55.362,0.012,32.272,7.08,28.61,-80.6,0.998,1.046,-0.002,0.165,0.049,581.218,269.4,0.029,1.873e-4,25.295,19.59,3.622,1.601,2.377e7,0,101.135,0.575,0.577,0.291,0.128,0.156,0.254,0.918,-4.566e-4,0,0,0,0,0.002,0.007,1.575,12.57,87.673,3.39,6.878,0.83,777.628,1088.589,0.003,0.11,6.656e4,2.057,9.206e-7
1.974,3156.546,1741.064,-18.917,1741.372,19.723,55.443,0.012,55.443,0.012,32.775,5.58,28.61,-80.6,0.998,0.844,-0.002,0.242,0.06,581.218,269.4,0.029,1.873e-4,25.333,19.59,3.647,1.6,2.375e7,0,100.886,0.575,0.576,0.291,0.128,0.156,0.203,0.738,-4.439e-4,0,0,0,0,0.003,0.007,1.575,12.57,87.862,4.17,6.866,0.821,777.5,1088.572,0.003,0.11,6.657e4,2.045,9.236e-7
1.976,3160.897,1739.548,-18.784,1739.863,19.149,55.525,0.011,55.525,0.012,33.139,3.717,28.61,-80.6,0.998,0.586,-0.002,0.296,0.084,581.218,269.4,0.029,1.873e-4,25.383,19.59,3.678,1.598,2.373e7,0,100.642,0.575,0.576,0.291,0.128,0.156,0.14,0.511,4.969e-4,0,0,0,0,0.005,0.007,1.575,12.57,88.114,4.912,6.855,0.813,777.372,1088.555,0.003,0.111,6.658e4,2.031,9.274e-7
1.979,3165.244,1738.042,-18.667,1738.361,18.749,55.609,0.012,55.609,0.012,33.338,1.754,28.61,-80.6,0.998,0.303,-0.002,0.303,0.16,581.218,269.4,0.029,1.873e-4,25.439,19.59,3.714,1.597,2.37e7,0,100.431,0.576,0.576,0.291,0.128,0.157,0.072,0.261,1.937e-4,0,0,0,0,0.005,0.007,1.575,12.57,88.408,5.607,6.843,0.804,777.245,1088.538,0.003,0.111,6.66e4,2.023,9.317e-7
1.981,3169.587,1736.544,-18.58,1736.864,18.619,55.692,0.012,55.692,0.012,33.362,1.199,28.61,-80.6,0.998,0.143,-0.002,-0.108,0.335,581.218,269.4,0.029,1.873e-4,25.473,19.59,3.735,1.596,2.368e7,0,100.276,0.576,0.576,0.291,0.128,0.157,0.034,0.126,1.735e-4,0,0,0,0,-6.627e-4,0.007,1.575,12.57,88.722,6.217,6.832,0.796,777.117,1088.52,0.003,0.111,6.661e4,2.037,9.334e-7
1.984,3173.926,1735.052,-18.529,1735.37,18.769,55.775,0.013,55.775,0.013,33.212,2.992,28.61,-80.6,0.998,0.373,-0.002,-0.31,0.125,581.218,269.4,0.029,1.873e-4,25.434,19.59,3.711,1.594,2.366e7,0,100.18,0.576,0.577,0.291,0.128,0.157,0.089,0.336,-1.271e-4,0,0,0,0,-0.005,0.007,1.575,12.57,89.033,6.607,6.821,0.787,776.99,1088.503,0.003,0.112,6.662e4,2.052,9.269e-7
1.986,3178.262,1733.562,-18.509,1733.875,19.137,55.858,0.013,55.858,0.014,32.898,4.864,28.61,-80.6,0.998,0.635,-0.002,-0.285,0.072,581.218,269.4,0.029,1.873e-4,25.39,19.59,3.683,1.593,2.364e7,0,100.126,0.577,0.577,0.291,0.128,0.157,0.153,0.568,1.261e-4,0,0,0,0,-0.005,0.007,1.575,12.57,89.317,6.417,6.809,0.778,776.863,1088.486,0.003,0.112,6.664e4,2.064,9.198e-7
1.989,3182.594,1732.074,-18.509,1732.378,19.594,55.94,0.014,55.94,0.014,32.441,6.432,28.61,-80.6,0.998,0.852,-0.002,-0.226,0.053,581.218,269.4,0.029,1.873e-4,25.356,19.59,3.661,1.592,2.361e7,0,100.089,0.577,0.578,0.292,0.128,0.157,0.207,0.761,1.385e-4,0,0,0,0,-0.003,0.007,1.575,12.57,89.554,4.669,6.798,0.77,776.736,1088.469,0.003,0.112,6.665e4,2.074,9.136e-7
1.991,3186.923,1730.585,-18.513,1730.878,19.989,56.02,0.015,56.02,0.015,31.875,7.539,28.61,-80.6,0.998,1.004,-0.002,-0.149,0.044,581.218,269.4,0.029,1.873e-4,25.334,19.59,3.647,1.59,2.359e7,0,100.038,0.577,0.579,0.292,0.128,0.157,0.246,0.897,4.02e-4,0,0,0,0,-0.001,0.007,1.575,12.57,89.725,-1.179,6.787,0.761,776.609,1088.452,0.003,0.112,6.666e4,2.079,9.089e-7
1.994,3191.247,1729.096,-18.508,1729.378,20.198,56.099,0.016,56.099,0.016,31.242,8.086,28.61,-80.6,0.998,1.079,-0.002,-0.062,0.04,581.218,269.4,0.029,1.873e-4,25.325,19.59,3.641,1.589,2.357e7,0,99.95,0.577,0.579,0.292,0.128,0.157,0.265,0.965,2.604e-4,0,0,0,0,-2.18e-4,0.007,1.575,12.57,89.813,-14.347,6.775,0.753,776.482,1088.435,0.003,0.113,6.668e4,2.079,9.057e-7
1.996,3195.568,1727.608,-18.487,1727.879,20.156,56.176,0.016,56.176,0.017,30.591,8.031,28.61,-80.6,0.998,1.073,-0.002,0.028,0.04,581.218,269.4,0.029,1.873e-4,25.33,19.59,3.645,1.588,2.354e7,0,99.812,0.578,0.58,0.292,0.128,0.157,0.264,0.962,7.99e-5,0,0,0,0,4.571e-5,0.007,1.575,12.57,89.812,-26.077,6.764,0.744,776.355,1088.418,0.003,0.113,6.669e4,2.076,9.042e-7
1.999,3199.885,1726.122,-18.449,1726.382,19.874,56.252,0.017,56.252,0.017,29.97,7.391,28.61,-80.6,0.998,0.988,-0.002,0.115,0.042,581.218,269.4,0.029,1.873e-4,25.349,19.59,3.656,1.586,2.352e7,0,99.628,0.578,0.58,0.292,0.128,0.158,0.243,0.886,2.34e-4,0,0,0,0,7.492e-4,0.007,1.575,12.57,89.737,-25.267,6.753,0.736,776.228,1088.401,0.003,0.113,6.67e4,2.068,9.044e-7
2.001,3204.199,1724.64,-18.401,1724.891,19.431,56.326,0.017,56.326,0.018,29.423,6.241,28.61,-80.6,0.998,0.833,-0.002,0.19,0.049,581.218,269.4,0.029,1.873e-4,25.379,19.59,3.676,1.585,2.35e7,0,99.412,0.578,0.58,0.292,0.128,0.158,0.204,0.747,3.58e-4,0,0,0,0,0.002,0.007,1.575,12.57,89.597,-19.23,6.75,0.727,776.102,1088.384,0.003,0.114,6.672e4,2.058,9.061e-7
2.004,3208.508,1723.162,-18.357,1723.406,18.949,56.399,0.018,56.399,0.018,28.989,4.7,28.61,-80.6,0.998,0.621,-0.002,0.247,0.065,581.218,269.4,0.029,1.873e-4,25.421,19.59,3.702,1.584,2.347e7,0,99.189,0.579,0.579,0.293,0.128,0.158,0.151,0.555,-4.19e-4,0,0,0,0,0.004,0.007,1.575,12.57,89.397,-13.729,6.754,0.719,775.975,1088.367,0.003,0.114,6.673e4,2.046,9.089e-7
2.006,3212.814,1721.687,-18.328,1721.926,18.56,56.471,0.018,56.471,0.018,28.693,2.926,28.61,-80.6,0.998,0.374,-0.002,0.276,0.106,581.218,269.4,0.029,1.873e-4,25.469,19.59,3.733,1.582,2.345e7,0,98.984,0.579,0.579,0.293,0.128,0.158,0.09,0.331,-3.072e-4,0,0,0,0,0.004,0.007,1.575,12.57,89.153,-9.676,6.758,0.71,775.849,1088.35,0.003,0.114,6.674e4,2.035,9.124e-7
2.009,3217.117,1720.213,-18.324,1720.45,18.364,56.543,0.017,56.543,0.018,28.55,1.201,28.61,-80.6,0.998,0.144,-0.002,0.161,0.268,581.218,269.4,0.029,1.873e-4,25.515,19.59,3.762,1.581,2.343e7,0,98.817,0.579,0.579,0.293,0.128,0.158,0.035,0.128,4.511e-4,0,0,0,0,0.001,0.007,1.575,12.57,88.882,-6.742,6.762,0.701,775.723,1088.333,0.003,0.115,6.676e4,2.041,9.156e-7
2.011,3221.416,1718.738,-18.347,1718.975,18.393,56.614,0.017,56.614,0.017,28.562,1.307,28.61,-80.6,0.998,0.236,-0.002,-0.262,0.161,581.218,269.4,0.029,1.873e-4,25.502,19.59,3.754,1.58,2.341e7,0,98.697,0.58,0.58,0.293,0.128,0.158,0.057,0.217,4.888e-4,0,0,0,0,-0.004,0.007,1.575,12.57,88.605,-4.55,6.766,0.693,775.597,1088.316,0.003,0.115,6.677e4,2.054,9.121e-7
2.014,3225.711,1717.261,-18.391,1717.501,18.624,56.686,0.017,56.686,0.017,28.724,2.932,28.61,-80.6,0.998,0.475,-0.002,-0.268,0.079,581.218,269.4,0.029,1.873e-4,25.462,19.59,3.728,1.578,2.338e7,0,98.617,0.58,0.58,0.293,0.128,0.158,0.115,0.434,-4.753e-4,0,0,0,0,-0.004,0.007,1.575,12.57,88.343,-2.839,6.77,0.684,775.471,1088.299,0.003,0.115,6.678e4,2.067,9.057e-7
2.016,3230.002,1715.779,-18.445,1716.025,18.971,56.758,0.016,56.758,0.016,29.022,4.435,28.61,-80.6,0.998,0.687,-0.002,-0.225,0.053,581.218,269.4,0.029,1.873e-4,25.428,19.59,3.707,1.577,2.336e7,0,98.56,0.58,0.581,0.293,0.128,0.159,0.168,0.628,-1.611e-4,0,0,0,0,-0.003,0.007,1.575,12.57,88.116,-1.453,6.773,0.676,775.345,1088.283,0.003,0.115,6.679e4,2.076,8.998e-7
2.019,3234.289,1714.294,-18.492,1714.546,19.317,56.831,0.015,56.831,0.016,29.428,5.585,28.61,-80.6,0.998,0.848,-0.002,-0.162,0.042,581.218,269.4,0.029,1.873e-4,25.404,19.59,3.692,1.576,2.334e7,0,98.501,0.581,0.582,0.293,0.128,0.159,0.209,0.774,2.158e-4,0,0,0,0,-0.002,0.007,1.575,12.57,87.941,-0.291,6.777,0.667,775.219,1088.266,0.003,0.116,6.681e4,2.082,8.95e-7
2.021,3238.573,1712.805,-18.515,1713.066,19.549,56.905,0.015,56.905,0.015,29.909,6.273,28.61,-80.6,0.998,0.944,-0.002,-0.087,0.037,581.218,269.4,0.029,1.873e-4,25.391,19.59,3.683,1.574,2.332e7,0,98.42,0.581,0.582,0.294,0.128,0.159,0.234,0.863,-1.846e-4,0,0,0,0,-4.43e-4,0.007,1.575,12.57,87.829,0.712,6.781,0.659,775.093,1088.249,0.003,0.116,6.682e4,2.085,8.915e-7
2.024,3242.853,1711.316,-18.506,1711.586,19.596,56.98,0.014,56.98,0.014,30.423,6.442,28.61,-80.6,0.998,0.968,-0.002,-0.007,0.036,581.218,269.4,0.029,1.873e-4,25.391,19.59,3.683,1.573,2.329e7,0,98.302,0.581,0.583,0.294,0.128,0.159,0.241,0.886,-3.235e-4,0,0,0,0,-3.047e-6,0.007,1.575,12.57,87.788,1.598,6.785,0.65,774.968,1088.232,0.003,0.116,6.683e4,2.083,8.895e-7
2.026,3247.13,1709.829,-18.461,1710.108,19.439,57.057,0.014,57.057,0.014,30.928,6.088,28.61,-80.6,0.998,0.92,-0.002,0.072,0.037,581.218,269.4,0.029,1.873e-4,25.403,19.59,3.691,1.572,2.327e7,0,98.146,0.581,0.583,0.294,0.128,0.159,0.229,0.844,-1.879e-4,0,0,0,0,3.008e-4,0.007,1.575,12.57,87.819,2.398,6.789,0.642,774.842,1088.215,0.003,0.117,6.685e4,2.078,8.889e-7
2.029,3251.403,1708.347,-18.386,1708.635,19.122,57.135,0.013,57.135,0.013,31.383,5.254,28.61,-80.6,0.998,0.806,-0.002,0.144,0.041,581.218,269.4,0.029,1.873e-4,25.426,19.59,3.706,1.57,2.325e7,0,97.959,0.582,0.583,0.294,0.128,0.159,0.2,0.739,1.015e-4,0,0,0,0,0.001,0.007,1.575,12.57,87.92,3.126,6.792,0.634,774.717,1088.198,0.003,0.117,6.686e4,2.07,8.898e-7
2.031,3255.672,1706.872,-18.292,1707.167,18.731,57.214,0.013,57.214,0.013,31.751,4.03,28.61,-80.6,0.998,0.635,-0.002,0.202,0.051,581.218,269.4,0.029,1.873e-4,25.46,19.59,3.727,1.569,2.323e7,0,97.757,0.582,0.583,0.294,0.128,0.159,0.157,0.581,4.371e-4,0,0,0,0,0.002,0.007,1.575,12.57,88.081,3.787,6.796,0.625,774.592,1088.181,0.003,0.117,6.687e4,2.059,8.917e-7
2.034,3259.937,1705.404,-18.196,1705.704,18.374,57.294,0.013,57.294,0.013,32.006,2.55,28.61,-80.6,0.998,0.425,-0.002,0.24,0.076,581.218,269.4,0.029,1.873e-4,25.501,19.59,3.753,1.568,2.32e7,0,97.562,0.582,0.583,0.294,0.128,0.159,0.104,0.387,-1.662e-4,0,0,0,0,0.003,0.007,1.575,12.57,88.288,4.373,6.8,0.617,774.467,1088.165,0.003,0.118,6.689e4,2.048,8.945e-7
2.036,3264.199,1703.944,-18.11,1704.247,18.143,57.374,0.013,57.374,0.013,32.13,1.082,28.61,-80.6,0.998,0.201,-0.002,0.226,0.156,581.218,269.4,0.029,1.873e-4,25.545,19.59,3.781,1.566,2.318e7,0,97.392,0.583,0.583,0.295,0.129,0.16,0.049,0.182,4.56e-4,0,0,0,0,0.003,0.007,1.575,12.57,88.527,4.849,6.804,0.608,774.342,1088.148,0.003,0.118,6.69e4,2.046,8.976e-7
