# Simulation 6 (Up to date)
# 3595 data points written for 57 variables.
# Simulation warnings:
#   Listeners modified the flight simulation
#   Body calculations may not be entirely accurate at supersonic speeds.
#   Forward end of airframe is open (radius is > 0):  "Transition"
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (G),Total velocity (ft/s),Total acceleration (G),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (G),Latitude (°),Longitude (°),Gravitational acceleration (G),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (G),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s),Corrective moment coefficient (),Damping moment coefficient (​),damping ratio ()
19.81,3.308e4,1777.251,-5.561,1778.818,5.572,1204.884,0.925,1204.884,0.044,74.644,0.353,28.61,-80.596,0.995,0.09,-4.951e-5,0.014,0.008,820,0,0.037,1.784e-4,31.031,21.5,6.051,1.818,1.385e7,0,36.801,0.526,0.526,0.307,0.11,0.109,0.017,0.101,-3.815e-4,0,0,0,0,2.569e-4,0.007,1.575,12.57,87.435,0.715,7.639,-54.495,237.697,978.591,0.007,0.364,2.78e5,0.969,NaN
19.819,3.309e4,1775.615,-5.556,1777.18,5.563,1205.567,0.926,1205.567,0.044,74.553,0.265,28.61,-80.596,0.995,0.033,-4.921e-5,0.012,0.019,820,0,0.037,1.784e-4,31.059,21.5,6.069,1.817,1.383e7,0,36.731,0.526,0.526,0.308,0.11,0.109,0.006,0.037,-3.972e-4,0,0,0,0,1.797e-4,0.007,1.575,12.57,87.383,-0.211,7.512,-54.528,237.515,978.527,0.009,0.365,2.782e5,0.97,NaN
19.832,3.312e4,1773.163,-5.55,1774.726,5.552,1206.589,0.928,1206.589,0.044,74.471,0.152,28.61,-80.596,0.995,0.081,-4.781e-5,-0.013,0.006,820,0,0.037,1.784e-4,31.048,21.5,6.062,1.814,1.38e7,0,36.628,0.527,0.527,0.308,0.11,0.109,0.015,0.092,7.976e-5,0,0,0,0,-2.275e-4,0.007,1.575,12.57,87.293,-1.198,7.321,-54.576,237.242,978.432,0.014,0.365,2.786e5,0.971,NaN
19.842,3.313e4,1771.512,-5.544,1773.076,5.546,1207.278,0.929,1207.278,0.044,74.446,0.115,28.61,-80.596,0.995,0.117,-4.915e-5,-0.002,0.005,820,0,0.037,1.784e-4,31.038,21.5,6.056,1.813,1.378e7,0,36.559,0.527,0.527,0.308,0.11,0.109,0.022,0.132,-8.246e-5,0,0,0,0,-7.093e-6,0.007,1.575,12.57,87.26,-1.265,7.192,-54.608,237.059,978.367,0.009,0.365,2.789e5,0.971,NaN
19.849,3.315e4,1770.277,-5.538,1771.841,5.539,1207.793,0.929,1207.794,0.044,74.433,0.096,28.61,-80.596,0.995,0.112,-4.941e-5,0.008,0.005,820,0,0.037,1.784e-4,31.044,21.5,6.06,1.811,1.376e7,0,36.507,0.527,0.527,0.308,0.11,0.109,0.021,0.128,4.476e-4,0,0,0,0,8.46e-5,0.007,1.575,12.57,87.261,-0.973,7.095,-54.633,236.921,978.319,0.007,0.366,2.791e5,0.969,NaN
19.856,3.316e4,1768.966,-5.529,1770.531,5.53,1208.341,0.93,1208.342,0.044,74.414,0.107,28.61,-80.596,0.995,0.077,-4.934e-5,0.017,0.007,820,0,0.037,1.784e-4,31.062,21.5,6.071,1.81,1.375e7,0,36.451,0.527,0.527,0.308,0.11,0.109,0.014,0.088,4.642e-4,0,0,0,0,3.524e-4,0.007,1.575,12.57,87.288,-0.415,7.077,-54.658,236.775,978.267,0.007,0.366,2.793e5,0.967,NaN
19.867,3.318e4,1767.045,-5.514,1768.609,5.518,1209.146,0.93,1209.146,0.044,74.361,0.211,28.61,-80.596,0.995,0.024,-4.882e-5,-0.007,0.021,820,0,0.037,1.784e-4,31.089,21.5,6.088,1.808,1.372e7,0,36.37,0.528,0.528,0.309,0.11,0.109,0.004,0.028,1.844e-4,0,0,0,0,-5.998e-5,0.007,1.575,12.57,87.358,0.589,7.079,-54.696,236.561,978.192,0.011,0.366,2.796e5,0.969,NaN
19.883,3.321e4,1764.173,-5.493,1765.733,5.504,1210.351,0.931,1210.351,0.044,74.209,0.342,28.61,-80.596,0.995,0.094,-4.686e-5,-0.007,0.004,820,0,0.037,1.784e-4,31.07,21.5,6.076,1.806,1.369e7,0,36.25,0.528,0.528,0.309,0.11,0.109,0.018,0.107,4.225e-4,0,0,0,0,-5.637e-5,0.007,1.575,12.57,87.451,1.459,7.082,-54.753,236.24,978.079,0.016,0.367,2.801e5,0.969,NaN
19.891,3.322e4,1762.826,-5.485,1764.383,5.498,1210.917,0.932,1210.917,0.044,74.12,0.376,28.61,-80.596,0.995,0.114,-4.911e-5,0.003,0.004,820,0,0.037,1.784e-4,31.066,21.5,6.074,1.804,1.367e7,0,36.194,0.528,0.529,0.309,0.11,0.109,0.021,0.13,4.826e-4,0,0,0,0,1.17e-5,0.007,1.575,12.57,87.463,1.315,7.083,-54.78,236.089,978.026,0.008,0.367,2.803e5,0.968,NaN
19.898,3.323e4,1761.547,-5.479,1763.102,5.49,1211.454,0.933,1211.454,0.044,74.036,0.347,28.61,-80.596,0.995,0.092,-4.912e-5,0.013,0.005,820,0,0.037,1.784e-4,31.079,21.5,6.082,1.803,1.366e7,0,36.14,0.529,0.529,0.309,0.11,0.11,0.017,0.105,-4.76e-4,0,0,0,0,2.054e-4,0.007,1.575,12.57,87.449,0.853,7.084,-54.805,235.946,977.976,0.007,0.367,2.805e5,0.966,NaN
19.907,3.325e4,1759.957,-5.474,1761.509,5.481,1212.122,0.934,1212.122,0.044,73.946,0.274,28.61,-80.596,0.995,0.04,-4.894e-5,0.017,0.012,820,0,0.037,1.784e-4,31.104,21.5,6.098,1.802,1.364e7,0,36.073,0.529,0.529,0.31,0.11,0.11,0.008,0.046,4.019e-4,0,0,0,0,3.618e-4,0.007,1.575,12.57,87.402,0.043,7.114,-54.837,235.768,977.913,0.009,0.368,2.807e5,0.966,NaN
19.92,3.327e4,1757.574,-5.467,1759.125,5.47,1213.122,0.936,1213.123,0.044,73.856,0.163,28.61,-80.596,0.995,0.062,-4.789e-5,-0.015,0.007,820,0,0.037,1.784e-4,31.103,21.5,6.097,1.799,1.361e7,0,35.973,0.529,0.53,0.31,0.11,0.11,0.012,0.072,2.387e-4,0,0,0,0,-3.031e-4,0.007,1.575,12.57,87.312,-0.972,7.171,-54.884,235.501,977.819,0.014,0.368,2.811e5,0.967,NaN
19.933,3.329e4,1755.454,-5.46,1757.006,5.461,1214.012,0.937,1214.013,0.044,73.818,0.115,28.61,-80.596,0.995,0.104,-4.83e-5,-0.003,0.004,820,0,0.037,1.784e-4,31.094,21.5,6.092,1.797,1.358e7,0,35.885,0.53,0.53,0.31,0.11,0.11,0.02,0.12,2.292e-4,0,0,0,0,-1.098e-5,0.007,1.575,12.57,87.263,-1.142,7.222,-54.926,235.263,977.736,0.012,0.369,2.815e5,0.967,NaN
19.94,3.331e4,1754.116,-5.453,1755.668,5.454,1214.575,0.938,1214.575,0.044,73.801,0.1,28.61,-80.596,0.995,0.1,-4.9e-5,0.007,0.005,820,0,0.037,1.784e-4,31.101,21.5,6.096,1.796,1.357e7,0,35.829,0.53,0.53,0.31,0.11,0.11,0.019,0.114,4.334e-4,0,0,0,0,7.126e-5,0.007,1.575,12.57,87.263,-0.839,7.255,-54.952,235.113,977.683,0.008,0.369,2.817e5,0.966,NaN
19.949,3.332e4,1752.649,-5.443,1754.201,5.444,1215.193,0.939,1215.193,0.044,73.775,0.124,28.61,-80.596,0.995,0.061,-4.891e-5,0.015,0.008,820,0,0.037,1.784e-4,31.122,21.5,6.109,1.795,1.355e7,0,35.768,0.53,0.53,0.31,0.11,0.11,0.012,0.07,-4.388e-4,0,0,0,0,2.964e-4,0.007,1.575,12.57,87.292,-0.237,7.29,-54.981,234.949,977.626,0.008,0.369,2.819e5,0.964,NaN
19.961,3.334e4,1750.452,-5.426,1752.003,5.431,1216.119,0.939,1216.119,0.044,73.704,0.232,28.61,-80.596,0.995,0.033,-4.825e-5,-0.013,0.013,820,0,0.037,1.784e-4,31.141,21.5,6.121,1.793,1.352e7,0,35.676,0.531,0.531,0.311,0.11,0.11,0.006,0.038,2.919e-6,0,0,0,0,-2.291e-4,0.007,1.575,12.57,87.366,0.795,7.207,-55.025,234.702,977.539,0.013,0.37,2.823e5,0.966,NaN
19.98,3.338e4,1747.17,-5.406,1748.717,5.415,1217.506,0.941,1217.506,0.044,73.523,0.315,28.61,-80.596,0.995,0.077,-4.563e-5,2.565e-4,0.004,820,0,0.037,1.784e-4,31.135,21.5,6.118,1.789,1.348e7,0,35.539,0.531,0.531,0.311,0.11,0.11,0.015,0.089,-3.907e-4,0,0,0,0,8.554e-8,0.007,1.575,12.57,87.443,1.245,7.055,-55.09,234.333,977.409,0.019,0.37,2.828e5,0.966,NaN
19.988,3.339e4,1745.697,-5.398,1747.24,5.407,1218.129,0.942,1218.129,0.044,73.432,0.327,28.61,-80.596,0.995,0.082,-4.849e-5,0.009,0.005,820,0,0.037,1.784e-4,31.139,21.5,6.12,1.788,1.347e7,0,35.477,0.532,0.532,0.311,0.11,0.11,0.016,0.095,-2.533e-5,0,0,0,0,9.733e-5,0.007,1.575,12.57,87.438,0.818,6.987,-55.119,234.167,977.351,0.008,0.37,2.831e5,0.964,NaN
19.999,3.341e4,1743.939,-5.391,1745.48,5.397,1218.872,0.943,1218.872,0.044,73.336,0.262,28.61,-80.596,0.995,0.035,-4.829e-5,0.012,0.011,820,0,0.037,1.784e-4,31.164,21.5,6.136,1.786,1.345e7,0,35.403,0.532,0.532,0.311,0.11,0.111,0.007,0.04,2.28e-4,0,0,0,0,2.025e-4,0.007,1.575,12.57,87.401,0.014,6.905,-55.154,233.969,977.281,0.01,0.371,2.833e5,0.964,NaN
20.014,3.344e4,1741.305,-5.383,1742.845,5.385,1219.986,0.945,1219.986,0.044,73.24,0.158,28.61,-80.596,0.995,0.06,-4.697e-5,-0.011,0.005,820,0,0.037,1.784e-4,31.163,21.5,6.136,1.784,1.341e7,0,35.294,0.533,0.533,0.312,0.11,0.111,0.011,0.07,-4.151e-4,0,0,0,0,-1.499e-4,0.007,1.575,12.57,87.322,-0.945,6.731,-55.207,233.672,977.177,0.015,0.371,2.838e5,0.965,NaN
20.026,3.346e4,1739.172,-5.374,1740.712,5.376,1220.888,0.946,1220.888,0.044,73.198,0.115,28.61,-80.596,0.995,0.09,-4.786e-5,7.656e-4,0.003,820,0,0.037,1.784e-4,31.159,21.5,6.133,1.782,1.339e7,0,35.206,0.533,0.533,0.312,0.11,0.111,0.017,0.105,1.65e-4,0,0,0,0,7.691e-7,0.007,1.575,12.57,87.291,-0.976,6.585,-55.249,233.432,977.092,0.012,0.371,2.841e5,0.965,NaN
20.035,3.347e4,1737.653,-5.366,1739.193,5.367,1221.531,0.947,1221.532,0.044,73.173,0.11,28.61,-80.596,0.995,0.077,-4.834e-5,0.01,0.005,820,0,0.037,1.784e-4,31.17,21.5,6.14,1.78,1.337e7,0,35.142,0.533,0.533,0.312,0.11,0.111,0.015,0.09,-1.718e-4,0,0,0,0,1.438e-4,0.007,1.575,12.57,87.303,-0.562,6.481,-55.28,233.26,977.032,0.009,0.372,2.844e5,0.963,NaN
20.046,3.349e4,1735.778,-5.353,1737.318,5.356,1222.327,0.948,1222.327,0.044,73.127,0.168,28.61,-80.596,0.995,0.027,-4.805e-5,0.012,0.013,820,0,0.037,1.784e-4,31.196,21.5,6.156,1.779,1.335e7,0,35.064,0.534,0.534,0.312,0.11,0.111,0.005,0.032,3.437e-5,0,0,0,0,1.842e-4,0.007,1.575,12.57,87.352,0.233,6.352,-55.317,233.049,976.958,0.011,0.372,2.847e5,0.964,NaN
20.062,3.352e4,1732.974,-5.333,1734.511,5.341,1223.519,0.949,1223.519,0.044,73.003,0.293,28.61,-80.596,0.995,0.068,-4.665e-5,-0.009,0.004,820,0,0.037,1.784e-4,31.19,21.5,6.152,1.776,1.331e7,0,34.948,0.534,0.534,0.313,0.11,0.111,0.013,0.081,-2.053e-5,0,0,0,0,-1.109e-4,0.007,1.575,12.57,87.439,1.15,6.379,-55.373,232.732,976.846,0.016,0.372,2.851e5,0.964,NaN
20.073,3.354e4,1731.136,-5.322,1732.669,5.333,1224.301,0.95,1224.302,0.044,72.892,0.336,28.61,-80.596,0.995,0.095,-4.793e-5,0.001,0.004,820,0,0.037,1.784e-4,31.186,21.5,6.15,1.774,1.329e7,0,34.872,0.535,0.535,0.313,0.11,0.111,0.018,0.112,-4.873e-4,0,0,0,0,2.416e-6,0.007,1.575,12.57,87.462,1.101,6.448,-55.41,232.523,976.773,0.011,0.373,2.854e5,0.964,NaN
20.081,3.355e4,1729.657,-5.315,1731.189,5.324,1224.93,0.951,1224.931,0.044,72.802,0.315,28.61,-80.596,0.995,0.077,-4.814e-5,0.011,0.005,820,0,0.037,1.784e-4,31.198,21.5,6.158,1.773,1.327e7,0,34.811,0.535,0.535,0.313,0.11,0.111,0.015,0.091,-4.113e-4,0,0,0,0,1.613e-4,0.007,1.575,12.57,87.448,0.652,6.504,-55.44,232.356,976.714,0.009,0.373,2.857e5,0.962,NaN
20.092,3.357e4,1727.796,-5.309,1729.325,5.314,1225.723,0.952,1225.723,0.045,72.704,0.24,28.61,-80.596,0.995,0.026,-4.785e-5,0.011,0.014,820,0,0.037,1.784e-4,31.225,21.5,6.175,1.771,1.325e7,0,34.733,0.535,0.535,0.313,0.11,0.112,0.005,0.03,2.574e-4,0,0,0,0,1.621e-4,0.007,1.575,12.57,87.396,-0.149,6.574,-55.477,232.145,976.64,0.011,0.373,2.86e5,0.963,NaN
20.109,3.36e4,1725.007,-5.3,1726.535,5.301,1226.91,0.954,1226.91,0.045,72.614,0.139,28.61,-80.596,0.995,0.067,-4.649e-5,-0.009,0.004,820,0,0.037,1.784e-4,31.218,21.5,6.17,1.768,1.322e7,0,34.618,0.536,0.536,0.314,0.11,0.112,0.013,0.08,4.48e-4,0,0,0,0,-1.066e-4,0.007,1.575,12.57,87.306,-0.928,6.66,-55.533,231.828,976.529,0.016,0.374,2.864e5,0.963,NaN
20.119,3.362e4,1723.171,-5.292,1724.699,5.293,1227.692,0.955,1227.693,0.045,72.582,0.105,28.61,-80.596,0.995,0.09,-4.774e-5,0.001,0.004,820,0,0.037,1.784e-4,31.216,21.5,6.169,1.767,1.32e7,0,34.543,0.536,0.536,0.314,0.11,0.112,0.017,0.108,4.765e-5,0,0,0,0,1.556e-6,0.007,1.575,12.57,87.282,-0.826,6.706,-55.57,231.62,976.456,0.011,0.374,2.867e5,0.962,NaN
20.128,3.364e4,1721.623,-5.283,1723.151,5.284,1228.353,0.956,1228.353,0.045,72.555,0.111,28.61,-80.596,0.995,0.069,-4.793e-5,0.01,0.005,820,0,0.037,1.784e-4,31.229,21.5,6.177,1.765,1.318e7,0,34.479,0.536,0.536,0.314,0.11,0.112,0.013,0.082,3.19e-5,0,0,0,0,1.416e-4,0.007,1.575,12.57,87.296,-0.379,6.744,-55.601,231.445,976.394,0.009,0.374,2.87e5,0.96,NaN
20.141,3.366e4,1719.552,-5.269,1721.08,5.272,1229.237,0.957,1229.238,0.045,72.498,0.191,28.61,-80.596,0.995,0.019,-4.754e-5,4.632e-4,0.016,820,0,0.037,1.784e-4,31.256,21.5,6.195,1.763,1.315e7,0,34.393,0.537,0.537,0.314,0.11,0.112,0.004,0.023,-3.515e-4,0,0,0,0,2.879e-7,0.007,1.575,12.57,87.351,0.442,6.796,-55.642,231.209,976.311,0.012,0.375,2.873e5,0.961,NaN
20.159,3.369e4,1716.457,-5.248,1717.981,5.256,1230.562,0.958,1230.563,0.045,72.346,0.291,28.61,-80.596,0.995,0.067,-4.586e-5,-0.003,0.003,820,0,0.037,1.784e-4,31.248,21.5,6.189,1.76,1.312e7,0,34.266,0.537,0.537,0.315,0.11,0.112,0.013,0.08,-9.016e-5,0,0,0,0,-1.231e-5,0.007,1.575,12.57,87.428,1.078,6.83,-55.704,230.857,976.188,0.018,0.375,2.879e5,0.962,NaN
20.169,3.371e4,1714.734,-5.239,1716.255,5.248,1231.301,0.959,1231.302,0.045,72.244,0.31,28.61,-80.596,0.995,0.078,-4.76e-5,0.006,0.004,820,0,0.037,1.784e-4,31.25,21.5,6.19,1.759,1.309e7,0,34.195,0.538,0.538,0.315,0.11,0.112,0.015,0.094,-1.028e-4,0,0,0,0,4.143e-5,0.007,1.575,12.57,87.432,0.803,6.823,-55.739,230.661,976.119,0.01,0.376,2.881e5,0.96,NaN
20.18,3.372e4,1712.934,-5.231,1714.453,5.238,1232.072,0.961,1232.073,0.045,72.145,0.26,28.61,-80.596,0.995,0.04,-4.756e-5,0.012,0.007,820,0,0.037,1.784e-4,31.271,21.5,6.204,1.757,1.307e7,0,34.121,0.538,0.538,0.315,0.11,0.112,0.008,0.048,-3.686e-4,0,0,0,0,2.026e-4,0.007,1.575,12.57,87.4,0.155,6.816,-55.775,230.455,976.046,0.011,0.376,2.884e5,0.96,NaN
20.196,3.375e4,1710.24,-5.222,1711.756,5.225,1233.228,0.963,1233.228,0.045,72.04,0.162,28.61,-80.596,0.995,0.045,-4.652e-5,-0.01,0.005,820,0,0.037,1.784e-4,31.278,21.5,6.208,1.754,1.304e7,0,34.01,0.539,0.539,0.316,0.11,0.113,0.009,0.054,-4.876e-4,0,0,0,0,-1.406e-4,0.007,1.575,12.57,87.323,-0.718,6.806,-55.83,230.148,975.938,0.016,0.376,2.889e5,0.96,NaN
20.212,3.378e4,1707.503,-5.211,1709.019,5.212,1234.402,0.964,1234.402,0.045,71.981,0.12,28.61,-80.596,0.995,0.069,-4.641e-5,0.002,0.003,820,0,0.037,1.784e-4,31.278,21.5,6.208,1.752,1.301e7,0,33.898,0.539,0.539,0.316,0.111,0.113,0.013,0.084,-4.158e-4,0,0,0,0,6.173e-6,0.007,1.575,12.57,87.287,-0.705,6.783,-55.885,229.836,975.829,0.016,0.377,2.894e5,0.959,NaN
20.223,3.38e4,1705.724,-5.201,1707.241,5.202,1235.166,0.965,1235.166,0.045,71.944,0.13,28.61,-80.596,0.995,0.051,-4.738e-5,0.011,0.005,820,0,0.037,1.784e-4,31.291,21.5,6.217,1.75,1.299e7,0,33.825,0.54,0.54,0.316,0.111,0.113,0.01,0.062,1.258e-4,0,0,0,0,1.506e-4,0.007,1.575,12.57,87.308,-0.204,6.765,-55.921,229.632,975.757,0.011,0.377,2.896e5,0.958,NaN
20.239,3.382e4,1703.064,-5.183,1704.579,5.188,1236.311,0.966,1236.311,0.045,71.853,0.228,28.61,-80.596,0.995,0.031,-4.653e-5,-0.01,0.007,820,0,0.037,1.784e-4,31.308,21.5,6.228,1.747,1.296e7,0,33.716,0.54,0.54,0.316,0.111,0.113,0.006,0.038,3.248e-4,0,0,0,0,-1.426e-4,0.007,1.575,12.57,87.378,0.699,6.739,-55.975,229.328,975.65,0.016,0.377,2.901e5,0.957,NaN
20.262,3.386e4,1699.116,-5.162,1700.625,5.167,1238.014,0.968,1238.014,0.045,71.643,0.237,28.61,-80.596,0.995,0.027,-4.487e-5,0.006,0.003,820,0,0.037,1.784e-4,31.323,21.5,6.237,1.744,1.291e7,0,33.554,0.541,0.541,0.317,0.111,0.113,0.005,0.033,3.647e-5,0,0,0,0,5.713e-5,0.007,1.575,12.57,87.419,0.644,6.607,-56.055,228.876,975.491,0.024,0.378,2.908e5,0.957,NaN
20.276,3.389e4,1696.811,-5.151,1698.318,5.156,1239.008,0.97,1239.009,0.045,71.531,0.219,28.61,-80.596,0.995,0.016,-4.633e-5,0.006,0.009,820,0,0.037,1.784e-4,31.336,21.5,6.245,1.741,1.288e7,0,33.459,0.541,0.541,0.317,0.111,0.113,0.003,0.02,-1.184e-4,0,0,0,0,5.152e-5,0.007,1.575,12.57,87.382,-0.064,6.481,-56.101,228.611,975.398,0.014,0.378,2.911e5,0.957,NaN
20.297,3.392e4,1693.362,-5.137,1694.867,5.139,1240.498,0.972,1240.498,0.045,71.421,0.145,28.61,-80.596,0.995,0.046,-4.531e-5,-5.93e-4,0.001,820,0,0.037,1.784e-4,31.335,21.5,6.245,1.738,1.284e7,0,33.318,0.542,0.542,0.318,0.111,0.114,0.009,0.056,1.883e-4,0,0,0,0,-4.867e-7,0.007,1.575,12.57,87.321,-0.666,6.291,-56.171,228.215,975.259,0.021,0.378,2.917e5,0.957,NaN
20.311,3.395e4,1691.032,-5.125,1692.537,5.127,1241.505,0.973,1241.505,0.045,71.365,0.142,28.61,-80.596,0.995,0.044,-4.623e-5,0.007,0.002,820,0,0.037,1.784e-4,31.344,21.5,6.25,1.736,1.281e7,0,33.224,0.542,0.542,0.318,0.111,0.114,0.009,0.053,-4.692e-4,0,0,0,0,5.953e-5,0.007,1.575,12.57,87.327,-0.355,6.316,-56.219,227.948,975.165,0.014,0.379,2.921e5,0.955,NaN
20.33,3.398e4,1687.983,-5.106,1689.487,5.111,1242.826,0.975,1242.826,0.045,71.26,0.219,28.61,-80.596,0.995,0.022,-4.576e-5,-0.007,0.002,820,0,0.037,1.784e-4,31.362,21.5,6.262,1.733,1.277e7,0,33.1,0.543,0.543,0.318,0.111,0.114,0.004,0.028,-1.306e-4,0,0,0,0,-7.774e-5,0.007,1.575,12.57,87.382,0.487,6.399,-56.281,227.597,975.042,0.019,0.379,2.926e5,0.954,NaN
20.358,3.403e4,1683.43,-5.085,1684.928,5.088,1244.803,0.977,1244.803,0.045,71.037,0.186,28.61,-80.596,0.995,0.013,-4.611e-5,-0.008,0.004,820,0,0.037,1.784e-4,31.381,21.5,6.274,1.729,1.272e7,0,32.914,0.544,0.544,0.319,0.111,0.114,0.002,0.016,-4.547e-4,0,0,0,0,-8.923e-5,0.007,1.575,12.57,87.395,0.41,6.469,-56.374,227.072,974.857,0.028,0.379,2.934e5,0.954,NaN
20.383,3.407e4,1679.315,-5.065,1680.81,5.068,1246.591,0.98,1246.592,0.045,70.881,0.16,28.61,-80.596,0.995,0.03,-4.546e-5,1.586e-4,4.804e-4,820,0,0.037,1.784e-4,31.388,21.5,6.278,1.725,1.267e7,0,32.747,0.545,0.545,0.319,0.111,0.115,0.006,0.037,-3.653e-4,0,0,0,0,3.54e-8,0.007,1.575,12.57,87.339,-0.345,6.404,-56.457,226.597,974.691,0.025,0.38,2.941e5,0.952,NaN
20.409,3.411e4,1674.987,-5.041,1676.48,5.045,1248.476,0.983,1248.477,0.045,70.748,0.208,28.61,-80.596,0.995,0.013,-4.56e-5,-0.005,0.001,820,0,0.037,1.784e-4,31.409,21.5,6.292,1.72,1.262e7,0,32.569,0.546,0.546,0.32,0.111,0.115,0.003,0.016,4.155e-4,0,0,0,0,-3.293e-5,0.007,1.575,12.57,87.35,-0.06,6.373,-56.5,226.114,974.606,0.027,0.38,2.94e5,0.952,NaN
20.449,3.418e4,1668.533,-5.01,1670.021,5.012,1251.296,0.986,1251.296,0.045,70.472,0.153,28.61,-80.596,0.995,0.042,-4.82e-5,-0.021,0.004,820,0,0.037,1.784e-4,31.421,21.5,6.299,1.714,1.253e7,0,32.302,0.547,0.547,0.321,0.111,0.115,0.008,0.053,-4.916e-5,0,0,0,0,-6.573e-4,0.007,1.575,12.57,87.35,-0.107,6.428,-56.5,225.415,974.606,0.04,0.38,2.928e5,0.954,NaN
20.499,3.426e4,1660.511,-4.959,1661.991,4.976,1254.812,0.991,1254.813,0.045,70.143,0.41,28.61,-80.596,0.995,0.17,-4.533e-5,0.003,9.944e-5,820,0,0.037,1.784e-4,31.399,21.5,6.285,1.706,1.242e7,0,31.974,0.549,0.549,0.322,0.111,0.116,0.034,0.216,4.336e-5,0,0,0,0,1.429e-5,0.007,1.575,12.57,87.381,0.521,6.723,-56.5,224.545,974.606,0.05,0.381,2.913e5,0.949,NaN
20.523,3.43e4,1656.674,-4.95,1658.152,4.952,1256.498,0.994,1256.498,0.045,70.011,0.144,28.61,-80.596,0.995,0.042,-4.585e-5,-5.731e-4,1.005e-4,820,0,0.037,1.784e-4,31.461,21.5,6.325,1.702,1.237e7,0,31.813,0.55,0.55,0.322,0.111,0.116,0.008,0.053,6.394e-5,0,0,0,0,-4.749e-7,0.007,1.575,12.57,87.303,-0.526,6.709,-56.5,224.127,974.606,0.024,0.381,2.906e5,0.949,NaN
20.54,3.433e4,1654.063,-4.936,1655.542,4.938,1257.646,0.995,1257.647,0.045,69.947,0.141,28.61,-80.596,0.995,0.045,-4.581e-5,0.005,1.569e-5,820,0,0.037,1.784e-4,31.47,21.5,6.33,1.699,1.233e7,0,31.705,0.55,0.55,0.323,0.111,0.116,0.009,0.057,4.09e-4,0,0,0,0,3.819e-5,0.007,1.575,12.57,87.303,-0.522,6.696,-56.5,223.843,974.606,0.016,0.381,2.901e5,0.948,NaN
20.557,3.436e4,1651.336,-4.92,1652.813,4.923,1258.849,0.996,1258.849,0.045,69.857,0.196,28.61,-80.596,0.995,0.007,-4.586e-5,-0.009,7.3e-4,820,0,0.037,1.784e-4,31.496,21.5,6.347,1.696,1.23e7,0,31.593,0.551,0.551,0.323,0.111,0.116,0.001,0.009,-4.1e-4,0,0,0,0,-1.235e-4,0.007,1.575,12.57,87.353,0.145,6.658,-56.5,223.546,974.606,0.017,0.382,2.896e5,0.948,NaN
20.583,3.44e4,1647.262,-4.898,1648.734,4.903,1260.649,0.999,1260.649,0.045,69.663,0.21,28.61,-80.596,0.995,0.019,-4.576e-5,0.005,2.079e-4,820,0,0.037,1.784e-4,31.508,21.5,6.354,1.692,1.224e7,0,31.426,0.552,0.552,0.324,0.111,0.117,0.004,0.025,2.097e-4,0,0,0,0,4.381e-5,0.007,1.575,12.57,87.391,0.643,6.545,-56.5,223.101,974.606,0.026,0.382,2.888e5,0.947,NaN
20.601,3.443e4,1644.349,-4.884,1645.818,4.888,1261.937,1.001,1261.938,0.045,69.533,0.188,28.61,-80.596,0.995,0.002,-4.574e-5,0.007,3.866e-4,820,0,0.037,1.784e-4,31.527,21.5,6.367,1.689,1.22e7,0,31.307,0.552,0.552,0.324,0.111,0.117,3.11e-4,0.002,3.28e-4,0,0,0,0,6.741e-5,0.007,1.575,12.57,87.357,0.124,6.476,-56.5,222.782,974.606,0.019,0.383,2.883e5,0.947,NaN
20.629,3.448e4,1639.992,-4.863,1641.46,4.866,1263.867,1.003,1263.867,0.045,69.393,0.174,28.61,-80.596,0.995,0.011,-4.583e-5,0.005,3.632e-4,820,0,0.037,1.784e-4,31.542,21.5,6.376,1.685,1.214e7,0,31.129,0.553,0.553,0.325,0.112,0.117,0.002,0.014,-2.793e-5,0,0,0,0,3.93e-5,0.007,1.575,12.57,87.32,-0.361,6.574,-56.5,222.305,974.606,0.028,0.383,2.875e5,0.947,NaN
